,playerId,marketValueEUR,country,leagueId,leagueName,goals,assists,minutesPlayed,avgRating,xG_nonPenalty,shots,xA,accuratePasses,chancesCreated,dribbles,touches,is_attacker,age,leagueScore,marketValueEUR_log,country_encoded
5024,1118910,750000,Australia,108,6,1,4,1694,7.26,3.39,39,2.43,714,31,25,1279,0,21,66.9,13.527829818844937,5
5025,1367703,300000,Northern Ireland,108,6,1,1,597,6.61,1.99,16,0.93,155,9,4,392,0,20,66.9,12.611541086966115,90
5026,517663,750000,England,108,6,21,3,3549,7.16,15.24,109,3.7,660,37,5,1535,1,27,66.9,13.527829818844937,38
5027,552577,500000,Northern Ireland,108,6,0,3,1106,6.52,1.87,20,2.48,247,20,11,508,1,28,66.9,13.122365377402328,90
5028,654097,300000,Ireland,108,6,0,0,271,6.78,0.43,4,0.98,48,5,2,133,1,25,66.9,12.611541086966115,62
5029,1089738,500000,England,108,6,0,0,159,6.41,0.23,3,0.14,41,1,4,85,1,22,66.9,13.122365377402328,38
5031,1115145,750000,Northern Ireland,108,6,12,7,3015,7.1,7.21,74,6.99,646,41,21,1541,1,23,66.9,13.527829818844937,90
5032,1134956,350000,Australia,108,6,9,0,855,6.71,4.72,31,0.73,125,5,19,385,1,25,66.9,12.765691290604371,5
5033,1136450,650000,England,108,6,8,10,3253,7.11,6.32,59,5.43,642,43,57,1546,1,20,66.9,13.384729180332174,38
5034,291175,450000,Grenada,108,6,1,2,2650,7.07,0.34,10,1.95,1191,19,9,1708,0,33,66.9,13.017005083966255,49
5035,562796,410000,Scotland,48,5,1,1,1382,6.64,2.25,31,1.24,504,8,11,819,0,27,76.1,12.923914877701906,102
5036,673437,510000,Ireland,108,6,4,7,3490,6.94,2.51,30,7.2,674,46,34,1853,0,29,66.9,13.1421679654829,62
5037,760729,220000,England,108,6,0,1,537,6.61,1.1,9,1.43,146,7,3,335,0,27,66.9,12.301387370778713,38
5038,775612,1200000,England,108,6,2,0,1024,6.47,1.83,9,0.38,209,3,7,579,0,25,66.9,13.997832948091215,38
5039,798643,450000,England,48,5,0,0,150,6.68,1.23,12,1.53,419,19,11,911,0,25,76.1,13.017005083966255,38
5040,888884,200000,Ireland,108,6,1,0,795,6.7,0.41,10,1.23,150,9,4,393,0,23,66.9,12.206077645517674,62
5041,955356,320000,England,108,6,3,3,1822,7.08,1.48,29,4.59,967,42,10,1663,0,24,66.9,12.676079399771027,38
5042,1052689,640000,England,108,6,8,13,2640,7.31,4.0,52,6.64,658,77,50,1448,0,21,66.9,13.369225017834633,38
5043,1081081,420000,England,108,6,5,1,2062,7.03,3.9,65,4.59,842,30,24,1512,0,23,66.9,12.948012371209098,38
5045,104258,320000,Scotland,108,6,15,3,2280,7.03,9.69,78,1.59,341,21,12,828,1,34,66.9,12.676079399771027,102
5046,534394,310000,England,108,6,7,1,1939,6.9,5.74,40,1.2,263,25,11,788,1,27,66.9,12.644330802262578,38
5047,652145,550000,Northern Ireland,108,6,5,1,1453,6.41,7.13,52,3.36,155,19,20,536,1,25,66.9,13.217675375388819,90
5048,1184465,520000,Scotland,108,6,1,5,1291,6.62,3.44,42,1.21,207,19,23,636,1,22,66.9,13.161586013632684,102
5050,966683,400000,England,108,6,0,0,1060,6.68,0.89,10,0.3,387,6,8,713,0,23,66.9,12.899222326086994,38
5051,982679,340000,England,108,6,1,3,2252,6.84,0.49,8,2.01,1332,26,17,1748,0,23,66.9,12.73670383776449,38
5052,1184468,520000,Norway,108,6,8,3,2653,7.17,5.75,64,1.27,725,22,31,1409,0,22,66.9,13.161586013632684,91
5053,1184470,120000,Wales,108,6,1,1,1873,6.52,1.03,8,0.68,666,12,15,1136,0,23,66.9,11.695255355062795,124
5055,1298715,15000,England,108,6,1,0,540,6.19,0.63,10,0.16,103,3,7,234,0,20,66.9,9.61587214452889,38
5056,172841,600000,England,108,6,2,3,1268,6.5,1.52,20,2.29,262,18,20,641,1,33,66.9,13.304686600863562,38
5057,180137,360000,Northern Ireland,108,6,7,1,1350,6.48,3.6,28,1.47,161,12,4,433,1,33,66.9,12.793862088206213,90
5058,480730,370000,Northern Ireland,108,6,3,6,1863,7.09,1.91,29,4.04,545,34,31,1257,1,29,66.9,12.821260987319457,90
5060,817096,720000,England,108,6,9,4,2117,6.83,3.95,62,3.5,422,23,62,1144,1,26,66.9,13.487007879880162,38
5061,982745,310000,England,48,5,0,0,241,5.88,2.28,15,0.07,43,5,9,139,1,22,76.1,12.644330802262578,38
5063,1324315,55000,England,108,6,0,0,129,6.36,0.2,3,0.0,19,3,1,71,1,20,66.9,10.915106645867503,38
5064,489335,350000,Wales,108,6,2,12,3328,7.32,1.65,30,5.54,1560,62,16,2375,0,29,66.9,12.765691290604371,124
5066,719377,310000,England,108,6,3,3,2051,7.3,3.21,43,4.6,644,57,15,1617,0,27,66.9,12.644330802262578,38
5068,780414,190000,England,108,6,3,5,3895,7.13,2.62,31,8.41,1453,65,19,3098,0,28,66.9,12.154784614286667,38
5070,950660,340000,England,108,6,2,4,996,7.23,1.48,18,2.56,279,23,10,674,0,23,66.9,12.73670383776449,38
5073,31953,270000,England,108,6,3,0,480,6.29,2.99,14,0.81,111,6,8,289,1,37,66.9,12.506180941677357,38
5074,202369,650000,Iceland,108,6,4,3,1426,6.55,6.53,36,2.15,213,13,20,665,1,31,66.9,13.384729180332174,58
5075,471276,850000,Northern Ireland,108,6,14,1,2436,7.02,12.66,90,1.68,221,16,23,757,1,28,66.9,13.652992804936396,90
5078,789599,1000000,England,108,6,1,2,424,6.41,1.19,12,0.56,123,6,4,226,1,25,66.9,13.815511557963774,38
5079,952150,360000,Guinea-Bissau,108,6,2,0,386,6.46,1.69,14,0.26,123,0,7,285,1,25,66.9,12.793862088206213,53
5080,607131,270000,England,108,6,0,0,116,6.48,0.0,0,0.01,20,0,1,43,0,29,66.9,12.506180941677357,38
5085,1089740,220000,Congo,108,6,1,1,1322,6.39,0.91,11,0.49,361,12,6,662,0,23,66.9,12.301387370778713,26
5086,1109757,400000,Scotland,108,6,5,6,4128,7.55,2.77,56,5.34,2413,68,24,3782,0,22,66.9,12.899222326086994,102
5089,808791,440000,Scotland,108,6,6,2,1648,6.51,4.41,32,1.4,220,28,12,596,1,25,66.9,12.994532278619134,102
5090,982617,240000,Scotland,108,6,9,5,3173,6.97,5.9,73,2.58,503,39,44,1529,1,21,66.9,12.388398368982115,102
5091,1089729,260000,England,108,6,3,1,1763,6.14,3.72,25,1.05,187,12,15,531,1,22,66.9,12.468440756144114,38
5092,1113727,530000,Ireland,48,5,0,0,208,6.24,0.39,6,0.08,69,2,9,168,1,21,76.1,13.180634172318978,62
5093,197729,320000,Wales,108,6,5,4,1686,6.75,5.4,59,1.53,407,24,15,854,0,32,66.9,12.676079399771027,124
5094,215226,850000,England,108,6,0,0,1018,6.71,0.08,1,0.85,623,13,4,871,0,31,66.9,13.652992804936396,38
5095,562593,260000,England,108,6,12,9,3661,7.76,4.19,115,5.32,1843,88,27,2961,0,27,66.9,12.468440756144114,38
5096,759581,290000,England,108,6,1,3,2905,6.8,0.86,19,1.47,1454,9,23,2017,0,25,66.9,12.577639650232573,38
5099,1096699,310000,England,108,6,0,0,253,6.93,0.0,0,0.02,96,3,0,173,0,23,66.9,12.644330802262578,38
5100,492045,2200000,England,108,6,6,4,1658,7.1,4.35,60,3.54,267,31,29,884,1,29,66.9,14.603968372873895,38
5101,654089,750000,England,108,6,0,0,466,6.64,0.74,9,0.66,95,11,17,277,1,26,66.9,13.527829818844937,38
5102,682551,370000,England,108,6,1,1,223,6.91,0.08,3,0.46,49,6,3,98,1,26,66.9,12.821260987319457,38
5103,819872,810000,Wales,108,6,15,4,3428,6.89,12.66,72,1.87,479,46,22,1070,1,25,66.9,13.60479076121576,124
5104,958146,920000,England,108,6,0,0,256,6.14,0.12,4,0.07,24,0,4,100,1,23,66.9,13.732130035981154,38
5107,1254762,160000,England,108,6,1,4,1179,6.63,1.9,22,1.16,240,10,12,626,1,20,66.9,11.982935344196433,38
5108,155581,550000,England,108,6,3,2,1257,6.64,1.69,19,1.13,258,11,5,708,0,33,66.9,13.217675375388819,38
5109,256572,820000,England,108,6,1,2,2783,7.02,1.44,25,3.44,897,24,9,1765,0,31,66.9,13.617060838751888,38
5111,672450,420000,England,48,5,0,0,332,6.0,0.93,19,0.95,318,17,3,658,0,26,76.1,12.948012371209098,38
5112,1107731,1100000,Wales,108,6,2,2,1088,6.67,2.0,24,0.88,282,14,13,564,0,21,66.9,13.910821646859095,124
5113,1206287,300000,England,108,6,2,2,2852,7.31,1.25,25,2.24,929,23,26,1791,0,20,66.9,12.611541086966115,38
5115,46898,1400000,Wales,108,6,4,2,1978,6.82,8.21,73,1.1,266,33,8,860,1,34,66.9,14.151983508870947,124
5116,115980,220000,Jamaica,108,6,6,4,2547,6.89,3.63,37,5.27,505,59,26,1153,1,36,66.9,12.301387370778713,66
5119,933798,140000,DR Congo,108,6,7,2,2377,6.25,6.68,48,0.79,301,16,19,876,1,26,66.9,11.849404844423074,33
5120,1174485,800000,Northern Ireland,108,6,5,1,2791,6.5,7.23,61,1.39,375,22,32,1032,1,20,66.9,13.592368256649284,90
5125,903584,110000,England,108,6,10,7,3048,7.14,10.27,81,7.04,1132,67,19,1875,0,24,66.9,11.608244735642321,38
5126,1076138,550000,Cyprus,108,6,8,1,3609,7.09,8.89,53,2.71,1942,33,12,2797,0,22,66.9,13.217675375388819,31
5128,215388,1200000,England,108,6,9,2,1561,7.0,9.05,61,1.54,207,20,6,546,1,29,66.9,13.997832948091215,38
5131,1089870,260000,England,108,6,10,4,2614,6.74,15.44,75,2.11,123,18,25,658,1,21,66.9,12.468440756144114,38
5132,1090202,160000,Ghana,108,6,11,7,2841,7.3,9.99,94,5.59,879,55,51,1807,1,22,66.9,11.982935344196433,47
5135,112273,220000,England,108,6,11,2,3349,7.0,6.03,66,4.64,709,55,44,1652,0,34,66.9,12.301387370778713,38
5140,848665,220000,England,108,6,0,0,318,6.26,0.44,7,0.32,97,6,2,216,0,28,66.9,12.301387370778713,38
5141,914127,330000,Wales,108,6,1,1,1190,6.54,0.47,9,0.74,201,7,2,714,0,25,66.9,12.706850963741102,124
5143,961991,200000,England,108,6,0,0,327,6.48,0.57,10,0.26,70,2,7,188,0,23,66.9,12.206077645517674,38
5145,112289,620000,England,108,6,7,0,962,6.69,3.27,34,1.1,149,12,6,412,1,34,66.9,13.3374763699232,38
5146,651645,160000,England,108,6,2,1,645,6.24,2.08,16,0.82,84,6,2,273,1,27,66.9,11.982935344196433,38
5147,825815,220000,Ireland,108,6,1,0,1867,6.13,2.23,46,1.34,286,9,14,769,1,25,66.9,12.301387370778713,62
5149,1113912,50000,England,108,6,0,0,417,6.09,0.65,8,0.03,56,1,5,157,1,21,66.9,10.819798284210286,38
5150,1204282,250000,England,108,6,2,2,1591,6.15,4.16,42,1.46,140,15,4,584,1,22,66.9,12.429220196836383,38
5152,500882,300000,England,108,6,2,2,3504,6.69,3.41,29,1.63,771,29,8,1646,0,31,66.9,12.611541086966115,38
5154,789579,410000,England,108,6,0,1,1222,6.44,0.35,10,0.4,286,9,5,560,0,24,66.9,12.923914877701906,38
5155,1089762,155000,England,108,6,0,0,266,6.13,0.06,2,0.02,60,0,1,109,0,21,66.9,11.951186847493476,38
5156,1098783,70000,England,108,6,5,3,2816,6.84,3.42,48,1.25,488,28,46,1245,0,22,66.9,11.156264806643742,38
5159,292668,1200000,England,108,6,3,0,1691,6.36,3.19,31,1.01,207,13,12,648,1,27,66.9,13.997832948091215,38
5160,1097753,330000,England,108,6,2,1,1201,6.74,0.52,13,1.04,165,9,47,558,1,21,66.9,12.706850963741102,38
5161,1113699,250000,England,108,6,1,3,972,6.19,1.69,17,1.17,66,11,4,286,1,20,66.9,12.429220196836383,38
5162,1200346,330000,England,48,5,0,0,275,6.15,0.2,3,0.1,18,2,2,48,1,23,76.1,12.706850963741102,38
5164,1236382,300000,England,108,6,1,2,676,6.26,1.69,8,0.33,65,8,2,244,1,20,66.9,12.611541086966115,38
5165,78505,280000,England,108,6,0,0,818,7.02,0.17,5,0.52,450,9,2,676,0,34,66.9,12.54254845357358,38
5166,874613,2200000,England,108,6,10,8,3562,7.47,3.21,77,6.85,1645,53,32,2922,0,28,66.9,14.603968372873895,38
5169,1211644,650000,Wales,108,6,3,2,2265,6.72,1.74,34,2.57,900,34,1,1492,0,21,66.9,13.384729180332174,124
5170,1216389,210000,Guinea-Bissau,108,6,0,1,239,6.45,0.37,5,0.65,80,2,3,158,0,20,66.9,12.25486757159303,53
5171,1246213,40000,Scotland,108,6,0,0,1447,6.53,0.05,1,0.32,549,4,2,897,0,21,66.9,10.596659732783579,102
5173,1078936,750000,Nigeria,108,6,3,0,1371,6.76,3.81,19,1.09,327,19,29,786,1,24,66.9,13.527829818844937,88
5174,1083185,240000,England,108,6,8,9,3735,7.28,7.85,114,7.75,640,71,51,1972,1,22,66.9,12.388398368982115,38
5175,1188049,50000,England,108,6,5,0,2004,6.63,5.5,58,2.67,293,24,35,894,1,21,66.9,10.819798284210286,38
5176,1254208,300000,England,108,6,3,0,487,6.55,2.93,16,0.18,56,6,5,170,1,19,66.9,12.611541086966115,38
5177,171786,430000,Belgium,108,6,2,0,3355,6.76,2.4,37,2.65,1456,17,9,2231,0,32,66.9,12.971542813248437,9
5178,896053,500000,England,108,6,1,1,1342,6.55,1.12,19,1.49,424,20,12,798,0,22,66.9,13.122365377402328,38
5180,1081174,640000,England,108,6,0,0,363,6.31,0.28,8,0.12,59,3,8,149,0,22,66.9,13.369225017834633,38
5184,480252,720000,England,108,6,1,1,1074,6.27,3.23,39,0.85,145,7,17,499,1,29,66.9,13.487007879880162,38
5188,212702,1900000,England,108,6,1,4,3263,6.93,0.84,15,4.83,1922,54,6,2743,0,31,66.9,14.45736497045232,38
5189,416104,1100000,England,108,6,0,1,1472,6.73,0.17,4,1.33,941,12,5,1288,0,30,66.9,13.910821646859095,38
5190,743471,100000,England,108,6,7,3,2669,7.01,3.86,68,5.05,954,49,13,1788,0,26,66.9,11.51293546492023,38
5191,750841,210000,Scotland,108,6,4,2,2847,6.58,3.31,45,1.69,738,35,25,1558,0,24,66.9,12.25486757159303,102
5192,846686,350000,England,108,6,2,3,1107,7.09,2.43,36,1.91,266,18,10,602,0,27,66.9,12.765691290604371,38
5194,916302,100000,England,108,6,0,0,518,6.19,0.42,6,0.65,224,10,3,349,0,24,66.9,11.51293546492023,38
5195,1108610,260000,Australia,108,6,1,0,288,6.38,0.23,4,0.24,94,2,5,186,0,22,66.9,12.468440756144114,5
5201,789484,340000,Zimbabwe,108,6,0,0,319,5.94,0.55,5,0.12,20,1,2,69,1,25,66.9,12.73670383776449,126
5204,215804,8500000,DR Congo,108,6,5,0,2143,6.46,6.39,24,1.46,383,13,19,897,0,32,66.9,15.955576839107596,33
5205,280486,380000,England,108,6,1,0,2470,6.59,0.5,5,0.78,795,7,11,1423,0,30,66.9,12.847929163278053,38
5207,519836,390000,Wales,108,6,1,2,1983,6.65,2.11,26,2.22,666,28,7,1166,0,27,66.9,12.873904582205107,124
5208,632282,55000,England,108,6,0,0,795,6.34,1.11,16,0.87,345,7,3,573,0,26,66.9,10.915106645867503,38
5209,967350,160000,England,108,6,1,3,2168,6.66,5.33,58,1.75,448,24,31,988,0,24,66.9,11.982935344196433,38
5210,156937,350000,Montserrat,108,6,3,2,1128,6.28,2.62,24,1.55,116,12,1,377,1,34,66.9,12.765691290604371,83
5211,496733,810000,Zimbabwe,108,6,1,0,665,5.98,1.94,12,0.28,65,5,2,279,1,28,66.9,13.60479076121576,126
5216,1093046,190000,Morocco,108,6,11,0,1982,6.56,6.24,56,0.84,229,15,13,838,1,23,66.9,12.154784614286667,84
5217,96456,350000,England,108,6,0,3,1478,6.74,0.63,14,3.41,322,26,4,908,0,35,66.9,12.765691290604371,38
5218,238765,480000,Northern Ireland,108,6,0,1,3766,6.85,1.26,36,1.58,961,16,11,1864,0,31,66.9,13.081543466215237,90
5219,766650,300000,England,108,6,6,6,2628,7.03,2.96,54,4.53,561,50,7,1382,0,26,66.9,12.611541086966115,38
5220,874606,260000,England,108,6,0,0,403,6.8,0.26,4,0.32,66,6,1,209,0,24,66.9,12.468440756144114,38
5221,881519,750000,England,108,6,3,2,2448,6.65,2.7,43,2.54,533,32,15,1193,0,25,66.9,13.527829818844937,38
5223,1203668,520000,Liberia,108,6,1,2,2116,7.08,1.11,15,0.41,442,8,4,1024,0,21,66.9,13.161586013632684,72
5226,734402,55000,Nigeria,108,6,10,3,3332,6.55,7.18,90,3.68,486,40,29,1374,1,27,66.9,10.915106645867503,88
5229,516002,340000,England,108,6,0,0,220,6.68,0.06,1,0.07,90,0,0,162,0,27,66.9,12.73670383776449,38
5230,544435,280000,England,108,6,1,2,1249,6.79,0.74,14,1.07,553,13,9,870,0,29,66.9,12.54254845357358,38
5234,1190033,500000,Netherlands,108,6,0,0,757,6.59,0.08,2,0.43,271,4,3,454,0,20,66.9,13.122365377402328,86
5235,1231219,390000,England,48,5,0,0,137,6.16,0.31,6,0.12,53,5,3,136,0,20,76.1,12.873904582205107,38
5236,1325210,15000,Sierra Leone,108,6,0,0,1263,6.66,0.21,6,0.29,544,3,8,844,0,21,66.9,9.61587214452889,105
5237,23991,1600000,England,108,6,4,0,1476,6.69,3.8,26,1.42,289,13,18,565,1,35,66.9,14.285514812209815,38
5238,47555,330000,Scotland,108,6,16,1,2549,6.87,10.12,60,1.71,431,19,2,1056,1,35,66.9,12.706850963741102,102
5240,698499,550000,England,108,6,5,7,2898,7.13,3.07,36,5.34,796,46,31,1643,1,25,66.9,13.217675375388819,38
5242,168313,820000,England,108,6,1,1,2076,6.82,0.98,11,1.29,591,13,10,1035,0,33,66.9,13.617060838751888,38
5243,207758,2800000,Ireland,108,6,5,8,2711,7.14,1.83,35,6.44,1166,63,5,1953,0,33,66.9,14.845130332288226,62
5244,538329,420000,Gambia,48,5,0,0,306,6.61,1.0,22,0.42,337,6,7,824,0,28,76.1,12.948012371209098,44
5245,881558,3000000,England,108,6,6,7,2713,7.28,4.07,45,3.21,812,41,19,1448,0,23,66.9,14.914123179965662,38
5246,1123529,750000,Sierra Leone,108,6,0,1,800,6.77,0.61,7,0.28,220,6,11,406,0,24,66.9,13.527829818844937,105
5247,1123933,660000,England,108,6,1,0,709,6.45,1.01,11,0.89,197,9,6,399,0,22,66.9,13.399996629152975,38
5248,109434,270000,England,108,6,7,0,878,6.67,5.89,33,1.11,113,7,2,395,1,34,66.9,12.506180941677357,38
5249,189075,480000,Ireland,108,6,14,2,2708,6.91,8.97,79,1.03,364,22,5,960,1,33,66.9,13.081543466215237,62
5250,206435,1800000,Guatemala,108,6,9,16,3713,7.49,7.92,93,7.77,868,89,62,2176,1,32,66.9,14.403297778421795,51
5251,279456,1600000,England,108,6,6,6,1844,6.9,5.21,37,6.05,373,35,16,849,1,30,66.9,14.285514812209815,38
5252,363340,330000,England,48,5,0,0,316,6.3,1.54,4,0.09,35,3,0,81,1,34,76.1,12.706850963741102,38
5253,395740,350000,Northern Ireland,108,6,3,2,672,6.26,1.28,12,0.9,62,7,1,184,1,31,66.9,12.765691290604371,90
5255,961993,810000,England,108,6,1,0,336,6.27,1.5,10,0.19,66,3,4,182,1,23,66.9,13.60479076121576,38
5257,293720,380000,Scotland,108,6,0,0,921,6.65,0.05,1,0.35,408,7,5,684,0,30,66.9,12.847929163278053,102
5259,970945,130000,England,108,6,0,3,1414,6.59,0.47,11,1.75,299,24,1,729,0,22,66.9,11.775297421715827,38
5263,310743,610000,Ireland,108,6,2,1,1660,6.48,3.91,34,0.89,328,21,15,734,1,30,66.9,13.321215875492413,62
5265,621848,290000,Ireland,48,5,1,1,304,6.19,0.48,12,0.13,46,6,1,191,1,27,76.1,12.577639650232573,62
5268,877672,370000,England,108,6,0,0,833,6.22,0.67,17,0.8,138,11,22,403,1,24,66.9,12.821260987319457,38
5269,912931,240000,England,108,6,4,1,974,6.44,2.96,37,1.12,214,16,21,477,1,24,66.9,12.388398368982115,38
5270,155122,260000,England,108,6,2,3,936,6.68,0.87,14,2.02,168,18,3,569,0,34,66.9,12.468440756144114,38
5271,201692,330000,England,108,6,2,2,1832,7.02,1.66,28,3.17,473,46,9,1206,0,30,66.9,12.706850963741102,38
5272,302371,260000,Wales,108,6,2,1,2375,6.84,1.16,28,1.81,617,12,13,1264,0,29,66.9,12.468440756144114,124
5273,303922,330000,England,108,6,5,5,3432,6.95,3.62,61,6.45,607,45,43,1679,0,30,66.9,12.706850963741102,38
5274,575806,550000,England,108,6,2,0,1356,6.62,1.74,24,0.45,266,6,12,672,0,28,66.9,13.217675375388819,38
5275,770125,220000,England,108,6,3,4,2718,6.89,2.02,28,2.99,652,28,27,1336,0,28,66.9,12.301387370778713,38
5276,962026,660000,England,108,6,0,0,375,6.68,0.22,3,0.7,139,9,4,268,0,22,66.9,13.399996629152975,38
5278,253103,280000,England,108,6,5,3,1680,6.41,6.69,33,1.44,201,15,3,570,1,33,66.9,12.54254845357358,38
5279,359334,55000,England,108,6,0,1,546,6.52,0.48,9,0.41,61,6,0,238,1,32,66.9,10.915106645867503,38
5283,1137393,220000,England,108,6,1,0,163,6.79,0.38,5,0.16,9,0,3,44,1,20,66.9,12.301387370778713,38
5284,167007,330000,England,108,6,0,4,2136,6.7,1.5,13,1.86,684,38,28,1139,0,33,66.9,12.706850963741102,38
5288,1081240,10000,Guinea-Bissau,108,6,4,2,1033,6.9,2.69,35,1.77,287,25,29,713,0,24,66.9,9.210440366976517,53
5289,1086939,500000,Ireland,108,6,1,2,1196,6.9,0.55,13,1.15,419,12,2,789,0,24,66.9,13.122365377402328,62
5292,186498,780000,England,108,6,9,5,2133,6.84,6.78,45,1.97,292,27,5,913,1,30,66.9,13.567050480716235,38
5293,923174,110000,Ireland,108,6,2,1,736,6.67,2.69,25,0.26,89,9,2,253,1,28,66.9,11.608244735642321,62
5294,933747,150000,Ireland,108,6,2,1,1268,6.39,2.57,23,1.18,170,15,10,506,1,25,66.9,11.918397239722838,62
5295,939035,130000,Nigeria,108,6,6,1,1934,6.58,6.52,47,1.61,238,30,21,843,1,23,66.9,11.775297421715827,88
5296,1263510,60000,Ireland,108,6,1,1,381,6.2,1.96,13,0.33,54,5,3,153,1,20,66.9,11.002116507732017,62
5298,39103,300000,Ireland,109,7,4,5,1683,6.78,4.33,25,2.07,496,19,10,1006,0,37,59.3,12.611541086966115,62
5301,846102,360000,Scotland,109,7,4,0,3135,7.25,1.13,27,4.37,1549,44,12,2454,0,23,59.3,12.793862088206213,102
5307,198267,175000,England,109,7,1,0,1029,6.23,3.36,25,0.45,251,8,9,600,1,32,59.3,12.07254696717504,38
5315,942353,250000,England,109,7,6,9,3239,7.02,6.86,68,4.3,824,35,43,1562,0,23,59.3,12.429220196836383,38
5316,1052345,330000,Scotland,109,7,2,2,2981,6.76,2.0,19,1.65,1049,14,18,1667,0,23,59.3,12.706850963741102,102
5317,1287409,50000,England,109,7,0,0,504,6.26,0.4,6,0.2,78,2,4,272,0,21,59.3,10.819798284210286,38
5322,1184028,110000,England,109,7,3,4,1430,6.56,2.41,26,2.14,198,17,29,598,1,23,59.3,11.608244735642321,38
5328,1089741,330000,Scotland,109,7,0,1,923,6.64,0.32,10,1.37,336,23,3,668,0,22,59.3,12.706850963741102,102
5329,1206308,30000,England,109,7,12,6,2585,7.21,6.73,103,4.1,475,34,44,1255,0,21,59.3,10.308985993422082,38
5330,109960,330000,England,109,7,2,1,1336,6.45,2.99,31,0.45,223,11,3,487,1,34,59.3,12.706850963741102,38
5335,1047535,100000,England,109,7,4,0,1113,6.18,2.67,14,0.22,71,3,8,315,1,23,59.3,11.51293546492023,38
5339,519444,500000,Northern Ireland,109,7,9,5,3176,7.05,11.06,84,2.61,1099,49,11,1950,0,29,59.3,13.122365377402328,90
5346,306641,220000,England,109,7,4,3,1852,6.69,3.8,26,1.39,265,25,2,713,1,29,59.3,12.301387370778713,38
5348,1364016,80000,England,109,7,4,3,774,6.32,4.67,30,1.41,83,10,11,313,1,20,59.3,11.289794413577894,38
5350,28109,440000,Scotland,109,7,0,3,1024,6.7,0.34,7,1.19,446,13,4,706,0,35,59.3,12.994532278619134,102
5351,211839,550000,England,109,7,1,2,3443,7.25,0.8,16,7.19,1451,58,6,2606,0,33,59.3,13.217675375388819,38
5352,298447,350000,Scotland,109,7,8,5,2232,7.31,6.45,63,6.68,625,52,28,1423,0,30,59.3,12.765691290604371,102
5354,727921,390000,England,109,7,0,2,408,6.41,1.71,14,0.98,85,8,8,264,0,26,59.3,12.873904582205107,38
5355,789631,220000,England,109,7,2,0,536,7.01,1.23,7,0.22,184,6,3,317,0,26,59.3,12.301387370778713,38
5356,1010429,320000,Kenya,109,7,3,3,1759,6.8,4.52,47,4.5,512,22,32,1068,0,24,59.3,12.676079399771027,69
5361,949460,320000,England,109,7,5,0,1679,6.36,9.54,55,0.61,228,16,5,532,1,25,59.3,12.676079399771027,38
5365,872959,330000,England,109,7,1,0,565,6.45,0.59,6,0.39,203,9,2,411,0,25,59.3,12.706850963741102,38
5371,276119,490000,Wales,109,7,3,0,1264,6.84,4.44,34,2.11,218,11,32,781,1,31,59.3,13.102162710901053,124
5372,315888,250000,Scotland,109,7,1,1,201,6.48,0.4,6,0.62,73,3,0,148,1,28,59.3,12.429220196836383,102
5376,919849,30000,Sweden,109,7,0,1,504,6.15,0.47,11,0.24,48,3,5,184,1,23,59.3,10.308985993422082,112
5378,364547,300000,England,109,7,13,10,3973,7.34,10.57,94,5.19,1278,63,43,2403,0,29,59.3,12.611541086966115,38
5381,1113904,990000,England,109,7,0,1,1501,7.18,0.3,9,1.82,1102,22,16,1426,0,21,59.3,13.805461232211272,38
5387,1197547,70000,England,109,7,3,3,547,6.73,2.82,17,0.71,164,12,7,326,1,18,59.3,11.156264806643742,38
5389,662975,480000,Ireland,109,7,4,9,2761,7.37,2.33,45,5.0,1737,59,9,2469,0,28,59.3,13.081543466215237,62
5400,119521,160000,Ireland,109,7,0,0,1760,6.82,0.63,12,0.35,533,8,4,981,0,35,59.3,11.982935344196433,62
5407,24143,160000,England,109,7,7,6,2638,7.05,6.32,73,4.15,540,47,33,1446,1,36,59.3,11.982935344196433,38
5408,164850,160000,England,109,7,2,0,315,7.25,1.23,8,0.53,90,8,0,195,1,35,59.3,11.982935344196433,38
5410,1075248,140000,England,109,7,2,1,791,6.36,2.09,33,0.96,131,4,17,405,1,23,59.3,11.849404844423074,38
5414,238763,160000,England,109,7,1,1,1933,6.84,1.27,14,1.12,646,11,7,1059,0,30,59.3,11.982935344196433,38
5416,1029054,160000,England,109,7,2,5,2092,6.83,2.05,51,2.81,421,36,41,1163,0,23,59.3,11.982935344196433,38
5418,1234632,70000,England,109,7,0,1,539,6.58,0.33,9,0.49,125,8,5,344,0,20,59.3,11.156264806643742,38
5421,517669,550000,England,109,7,9,2,1778,6.85,5.57,59,1.53,218,12,6,576,1,29,59.3,13.217675375388819,38
5422,523192,350000,England,109,7,9,1,2154,6.76,9.29,69,1.62,224,20,2,809,1,28,59.3,12.765691290604371,38
5426,760330,300000,Ireland,109,7,0,2,748,6.54,0.73,9,1.41,141,14,9,393,0,26,59.3,12.611541086966115,62
5430,1055841,180000,Ireland,109,7,3,2,1761,7.18,1.95,27,3.13,763,40,17,1291,0,22,59.3,12.100717685412471,62
5431,1096693,50000,England,109,7,2,2,931,6.7,1.93,25,1.71,323,18,3,573,0,22,59.3,10.819798284210286,38
